,CONTROL,REGION,SHIPMONTH,SECTIONS,WEIGHT,WGTADJ,STATUS,PRICE,SQFT,BEDROOMS,TITLED,LOCATION,FOUNDATION,SECURED
5955,18120229,3,201812,2,20.5786,1.0604,2.0,156000.0,2500.0,3.0,2.0,3.0,3.0,1.0
5975,18120249,3,201812,2,20.5786,1.0604,2.0,104000.0,2300.0,3.0,2.0,3.0,3.0,1.0
5976,18120250,3,201812,2,20.5786,1.0604,2.0,118000.0,1900.0,3.0,2.0,1.0,2.0,1.0
5978,18120252,4,201812,2,7.4789,1.0604,2.0,156000.0,2400.0,3.0,2.0,3.0,3.0,3.0
5981,18120255,4,201812,2,7.4789,1.0604,2.0,101000.0,1600.0,3.0,2.0,3.0,3.0,1.0
5989,18120263,3,201812,2,20.5786,1.0604,2.0,76000.0,1600.0,3.0,2.0,1.0,3.0,1.0
5990,18120264,3,201812,2,20.5786,1.0604,2.0,112000.0,1800.0,3.0,2.0,1.0,3.0,1.0
5991,18120265,3,201812,2,20.5786,1.0604,2.0,61000.0,1700.0,3.0,3.0,3.0,3.0,1.0
5992,18120266,3,201812,2,20.5786,1.0604,2.0,70000.0,1100.0,3.0,3.0,3.0,2.0,1.0
5997,18120271,4,201812,2,7.4789,1.0604,2.0,86000.0,1300.0,3.0,2.0,3.0,3.0,1.0
5998,18120272,4,201812,2,7.4789,1.0604,2.0,84000.0,1300.0,3.0,2.0,3.0,3.0,1.0
5999,18120273,4,201812,2,7.4789,1.0604,2.0,58000.0,1300.0,3.0,2.0,3.0,3.0,1.0
6000,18120274,4,201812,2,7.4789,1.0604,2.0,86000.0,1300.0,3.0,2.0,3.0,2.0,1.0
6001,18120275,4,201812,2,7.4789,1.0604,2.0,180000.0,2400.0,3.0,2.0,3.0,3.0,1.0
6008,18120282,3,201812,2,20.5786,1.0604,2.0,139000.0,2300.0,3.0,2.0,3.0,3.0,1.0
6009,18120283,3,201812,2,20.5786,1.0604,2.0,92000.0,1800.0,3.0,2.0,3.0,3.0,1.0
6010,18120284,3,201812,2,20.5786,1.0604,2.0,106000.0,1700.0,3.0,2.0,3.0,3.0,1.0
6011,18120285,3,201812,2,20.5786,1.0604,2.0,80000.0,1500.0,3.0,2.0,1.0,3.0,1.0
6012,18120286,3,201812,2,20.5786,1.0604,2.0,156000.0,2500.0,3.0,2.0,3.0,3.0,1.0
6013,18120287,3,201812,2,20.5786,1.0604,2.0,111000.0,2500.0,3.0,1.0,3.0,3.0,1.0
6014,18120288,3,201812,2,20.5786,1.0604,2.0,106000.0,1700.0,3.0,1.0,3.0,3.0,1.0
6015,18120289,3,201812,2,20.5786,1.0604,2.0,94000.0,1400.0,3.0,2.0,3.0,3.0,1.0
6016,18120290,3,201812,2,20.5786,1.0604,2.0,71000.0,1200.0,3.0,2.0,3.0,3.0,1.0
6017,18120291,3,201812,2,20.5786,1.0604,2.0,156000.0,2500.0,3.0,2.0,1.0,2.0,1.0
6018,18120292,3,201812,2,20.5786,1.0604,2.0,62000.0,1600.0,3.0,2.0,1.0,3.0,1.0
6019,18120293,3,201812,2,20.5786,1.0604,2.0,75000.0,1500.0,3.0,2.0,3.0,3.0,1.0
6020,18120294,3,201812,2,20.5786,1.0604,2.0,156000.0,2500.0,3.0,2.0,3.0,3.0,1.0
6021,18120295,3,201812,2,20.5786,1.0604,2.0,101000.0,1600.0,3.0,2.0,3.0,3.0,1.0
6022,18120296,3,201812,2,20.5786,1.0604,2.0,113000.0,1800.0,3.0,2.0,3.0,3.0,1.0
6023,18120297,3,201812,2,20.5786,1.0604,2.0,112000.0,1800.0,3.0,2.0,3.0,2.0,1.0
6024,18120298,3,201812,2,20.5786,1.0604,2.0,108000.0,1400.0,3.0,2.0,3.0,3.0,1.0
6025,18120299,3,201812,2,20.5786,1.0604,2.0,90000.0,1700.0,3.0,2.0,3.0,3.0,1.0
0,18010001,3,201801,1,54.285700000000006,0.9682,2.0,34900.0,1100.0,3.0,2.0,3.0,3.0,1.0
1,18010002,3,201801,1,54.285700000000006,0.9682,2.0,27700.0,680.0,1.0,2.0,3.0,3.0,1.0
2,18010003,4,201801,1,16.8842,0.9682,2.0,97000.0,770.0,1.0,2.0,1.0,2.0,1.0
3,18010004,4,201801,1,16.8842,0.9682,2.0,61000.0,530.0,1.0,2.0,1.0,2.0,1.0
4,18010005,4,201801,1,54.285700000000006,0.9682,2.0,34900.0,990.0,1.0,2.0,3.0,3.0,1.0
5,18010006,4,201801,1,16.8842,0.9682,2.0,41600.0,840.0,1.0,2.0,3.0,2.0,1.0
8,18010009,3,201801,1,54.285700000000006,0.9682,2.0,61000.0,900.0,1.0,1.0,1.0,3.0,1.0
9,18010010,3,201801,1,54.285700000000006,0.9682,2.0,53000.0,1200.0,3.0,2.0,1.0,3.0,1.0
10,18010011,3,201801,1,54.285700000000006,0.9682,2.0,38900.0,1100.0,3.0,3.0,1.0,2.0,3.0
11,18010012,3,201801,1,54.285700000000006,0.9682,2.0,42900.0,1200.0,1.0,2.0,1.0,3.0,1.0
19,18010020,3,201801,1,13.472700000000001,0.9682,2.0,53000.0,1200.0,3.0,2.0,1.0,3.0,1.0
20,18010021,3,201801,1,54.285700000000006,0.9682,2.0,40200.0,840.0,1.0,2.0,3.0,3.0,1.0
21,18010022,3,201801,1,54.285700000000006,0.9682,2.0,53000.0,1200.0,3.0,2.0,1.0,3.0,1.0
31,18010032,3,201801,1,54.285700000000006,0.9682,2.0,51000.0,1200.0,3.0,2.0,3.0,3.0,1.0
35,18010036,4,201801,1,16.8842,0.9682,2.0,65000.0,1200.0,3.0,2.0,3.0,3.0,1.0
36,18010037,4,201801,1,16.8842,0.9682,2.0,62000.0,860.0,1.0,2.0,3.0,3.0,1.0
37,18010038,3,201801,1,54.285700000000006,0.9682,2.0,51000.0,1200.0,3.0,2.0,1.0,2.0,1.0
46,18010047,3,201801,1,54.285700000000006,0.9682,2.0,53000.0,1200.0,3.0,2.0,3.0,3.0,1.0
47,18010048,3,201801,1,54.285700000000006,0.9682,2.0,56000.0,1200.0,3.0,2.0,3.0,3.0,1.0
48,18010049,3,201801,1,54.285700000000006,0.9682,2.0,57000.0,1200.0,3.0,2.0,3.0,3.0,1.0
49,18010050,3,201801,1,54.285700000000006,0.9682,2.0,53000.0,1200.0,3.0,2.0,3.0,3.0,1.0
50,18010051,3,201801,1,54.285700000000006,0.9682,2.0,27700.0,680.0,1.0,3.0,3.0,2.0,3.0
51,18010052,3,201801,1,54.285700000000006,0.9682,2.0,53000.0,1200.0,3.0,2.0,3.0,3.0,1.0
52,18010053,3,201801,1,54.285700000000006,0.9682,2.0,66000.0,1200.0,3.0,2.0,3.0,3.0,1.0
53,18010054,3,201801,1,54.285700000000006,0.9682,2.0,43000.0,1200.0,3.0,2.0,3.0,3.0,1.0
54,18010055,3,201801,1,54.285700000000006,0.9682,2.0,53000.0,1200.0,3.0,2.0,3.0,3.0,1.0
992,18010993,3,201801,2,27.1429,1.0717,2.0,94000.0,1900.0,3.0,2.0,3.0,2.0,1.0
993,18010994,3,201801,2,27.1429,1.0717,2.0,58000.0,1300.0,3.0,2.0,3.0,3.0,1.0
994,18010995,5,201801,3,5.6281,1.0717,2.0,119000.0,1500.0,3.0,2.0,1.0,3.0,1.0
995,18010996,4,201801,2,8.4421,1.0717,2.0,91000.0,1100.0,3.0,2.0,3.0,3.0,1.0
996,18010997,4,201801,2,8.4421,1.0717,2.0,110000.0,1500.0,3.0,2.0,3.0,3.0,1.0
997,18010998,4,201801,2,8.4421,1.0717,2.0,105000.0,2100.0,3.0,1.0,3.0,3.0,1.0
998,18010999,4,201801,2,8.4421,1.0717,2.0,83000.0,1300.0,3.0,2.0,3.0,2.0,1.0
999,18011000,4,201801,2,8.4421,1.0717,2.0,80000.0,970.0,1.0,2.0,1.0,3.0,1.0
1000,18011001,4,201801,2,8.4421,1.0717,2.0,108000.0,1600.0,3.0,1.0,3.0,2.0,1.0
1001,18011002,4,201801,2,8.4421,1.0717,2.0,84000.0,1200.0,1.0,2.0,3.0,3.0,1.0
1002,18011003,4,201801,2,8.4421,1.0717,2.0,105000.0,1100.0,1.0,2.0,1.0,3.0,1.0
1003,18011004,3,201801,2,27.1429,1.0717,2.0,58000.0,1500.0,3.0,2.0,3.0,3.0,1.0
1004,18011005,4,201801,2,8.4421,1.0717,2.0,135000.0,2000.0,3.0,2.0,1.0,2.0,1.0
1005,18011006,4,201801,2,8.4421,1.0717,2.0,174000.0,2400.0,3.0,2.0,1.0,2.0,1.0
1006,18011007,4,201801,2,8.4421,1.0717,2.0,139000.0,1700.0,3.0,2.0,3.0,2.0,1.0
1007,18011008,4,201801,2,8.4421,1.0717,2.0,238000.0,1500.0,3.0,2.0,1.0,3.0,1.0
1008,18011009,4,201801,2,8.4421,1.0717,2.0,110000.0,1500.0,3.0,2.0,1.0,3.0,1.0
1009,18011010,4,201801,2,8.4421,1.0717,2.0,126000.0,1800.0,3.0,2.0,1.0,2.0,1.0
1010,18011011,4,201801,2,8.4421,1.0717,2.0,180000.0,1500.0,3.0,2.0,1.0,2.0,1.0
1011,18011012,4,201801,2,8.4421,1.0717,2.0,110000.0,1500.0,3.0,2.0,1.0,2.0,1.0
1012,18011013,4,201801,2,8.4421,1.0717,2.0,67000.0,1500.0,3.0,2.0,3.0,3.0,1.0
1013,18011014,4,201801,2,8.4421,1.0717,2.0,131000.0,1500.0,3.0,2.0,1.0,2.0,1.0
1014,18011015,4,201801,2,8.4421,1.0717,2.0,238000.0,1600.0,3.0,2.0,1.0,2.0,1.0
1015,18011016,4,201801,2,8.4421,1.0717,2.0,58000.0,1200.0,3.0,2.0,3.0,2.0,1.0
1021,18011022,3,201801,2,6.736400000000001,1.0717,2.0,82000.0,1700.0,3.0,1.0,1.0,3.0,1.0
1022,18011023,3,201801,2,6.736400000000001,1.0717,2.0,72000.0,1300.0,3.0,1.0,1.0,3.0,1.0
1023,18011024,3,201801,2,27.1429,1.0717,2.0,94000.0,1700.0,3.0,2.0,1.0,3.0,1.0
1024,18011025,3,201801,2,27.1429,1.0717,2.0,156000.0,1700.0,1.0,2.0,1.0,3.0,1.0
1025,18011026,3,201801,2,27.1429,1.0717,2.0,75000.0,1500.0,3.0,2.0,1.0,3.0,1.0
1026,18011027,3,201801,2,27.1429,1.0717,2.0,137000.0,1700.0,3.0,2.0,1.0,3.0,1.0
1027,18011028,3,201801,2,27.1429,1.0717,2.0,84000.0,1700.0,1.0,2.0,1.0,3.0,1.0
1028,18011029,3,201801,2,27.1429,1.0717,2.0,68000.0,1100.0,3.0,2.0,1.0,2.0,1.0
1029,18011030,3,201801,2,27.1429,1.0717,2.0,120000.0,2500.0,3.0,2.0,3.0,3.0,1.0
1030,18011031,3,201801,2,27.1429,1.0717,2.0,48900.0,1300.0,3.0,2.0,1.0,3.0,1.0
1039,18011040,3,201801,2,27.1429,1.0717,2.0,66000.0,1600.0,3.0,2.0,3.0,3.0,1.0
1040,18011041,3,201801,2,27.1429,1.0717,2.0,79000.0,1600.0,3.0,2.0,3.0,3.0,1.0
1053,18011054,3,201801,2,27.1429,1.0717,2.0,118000.0,2500.0,3.0,2.0,3.0,3.0,1.0
1054,18011055,3,201801,2,27.1429,1.0717,2.0,68000.0,1900.0,3.0,2.0,3.0,3.0,1.0
1055,18011056,3,201801,2,27.1429,1.0717,2.0,67000.0,1900.0,3.0,2.0,3.0,3.0,1.0
1056,18011057,3,201801,2,27.1429,1.0717,2.0,112000.0,2500.0,3.0,2.0,3.0,3.0,1.0
1059,18011060,4,201801,2,8.4421,1.0717,2.0,97000.0,1200.0,1.0,2.0,3.0,2.0,1.0
1060,18011061,4,201801,2,8.4421,1.0717,2.0,71000.0,1600.0,3.0,2.0,3.0,3.0,1.0
1061,18011062,4,201801,2,8.4421,1.0717,2.0,81000.0,1900.0,3.0,2.0,3.0,3.0,1.0
1067,18011068,3,201801,2,27.1429,1.0717,2.0,100000.0,2100.0,3.0,2.0,3.0,3.0,1.0
1069,18011070,3,201801,2,27.1429,1.0717,2.0,88000.0,1700.0,3.0,2.0,3.0,3.0,1.0
1070,18011071,4,201801,2,8.4421,1.0717,2.0,90000.0,1200.0,1.0,2.0,1.0,2.0,1.0
1071,18011072,4,201801,2,8.4421,1.0717,2.0,58000.0,1100.0,3.0,2.0,1.0,3.0,1.0
1072,18011073,4,201801,2,8.4421,1.0717,2.0,96000.0,1600.0,3.0,2.0,3.0,2.0,1.0
1073,18011074,4,201801,2,8.4421,1.0717,2.0,111000.0,1800.0,3.0,2.0,1.0,3.0,1.0
1074,18011075,4,201801,2,8.4421,1.0717,2.0,130000.0,1900.0,3.0,2.0,3.0,3.0,1.0
1075,18011076,4,201801,2,8.4421,1.0717,2.0,100000.0,1300.0,3.0,2.0,3.0,3.0,1.0
1082,18011083,3,201801,2,27.1429,1.0717,2.0,97000.0,2500.0,3.0,2.0,3.0,2.0,1.0
1083,18011084,3,201801,2,27.1429,1.0717,2.0,69000.0,1600.0,3.0,2.0,3.0,3.0,1.0
1084,18011085,3,201801,2,27.1429,1.0717,2.0,74000.0,1600.0,3.0,2.0,3.0,3.0,1.0
1085,18011086,3,201801,2,27.1429,1.0717,2.0,76000.0,2100.0,3.0,2.0,3.0,3.0,1.0
1086,18011087,3,201801,2,27.1429,1.0717,2.0,80000.0,1600.0,3.0,3.0,3.0,3.0,1.0
1087,18011088,3,201801,2,27.1429,1.0717,2.0,80000.0,1700.0,3.0,2.0,3.0,3.0,1.0
1088,18011089,3,201801,2,27.1429,1.0717,2.0,82000.0,1700.0,3.0,2.0,3.0,3.0,1.0
1089,18011090,3,201801,2,27.1429,1.0717,2.0,75000.0,2100.0,3.0,2.0,3.0,3.0,1.0
1090,18011091,3,201801,2,27.1429,1.0717,2.0,48900.0,1500.0,3.0,2.0,3.0,3.0,1.0
1091,18011092,3,201801,2,27.1429,1.0717,2.0,48900.0,1100.0,3.0,2.0,3.0,2.0,1.0
1092,18011093,3,201801,2,27.1429,1.0717,2.0,102000.0,1800.0,3.0,1.0,3.0,3.0,1.0
1093,18011094,3,201801,2,27.1429,1.0717,2.0,70000.0,1600.0,3.0,2.0,3.0,2.0,1.0
1094,18011095,3,201801,2,27.1429,1.0717,2.0,71000.0,1600.0,3.0,2.0,3.0,3.0,1.0
1096,18011097,3,201801,2,27.1429,1.0717,2.0,83000.0,1700.0,3.0,2.0,3.0,3.0,1.0
1097,18011098,3,201801,2,27.1429,1.0717,2.0,120000.0,1900.0,3.0,2.0,3.0,3.0,1.0
1098,18011099,3,201801,2,27.1429,1.0717,2.0,48900.0,2000.0,3.0,2.0,1.0,3.0,1.0
1099,18011100,3,201801,2,27.1429,1.0717,2.0,67000.0,2000.0,3.0,1.0,1.0,3.0,1.0
1100,18011101,3,201801,2,27.1429,1.0717,2.0,48900.0,1900.0,3.0,2.0,3.0,3.0,1.0
1101,18011102,3,201801,2,27.1429,1.0717,2.0,111000.0,2100.0,3.0,2.0,3.0,3.0,1.0
1102,18011103,3,201801,2,27.1429,1.0717,2.0,156000.0,2000.0,3.0,2.0,3.0,3.0,1.0
1103,18011104,3,201801,2,27.1429,1.0717,2.0,135000.0,1900.0,3.0,2.0,3.0,3.0,1.0
1104,18011105,3,201801,2,27.1429,1.0717,2.0,65000.0,1100.0,3.0,2.0,3.0,3.0,1.0
1105,18011106,3,201801,2,27.1429,1.0717,2.0,65000.0,1100.0,3.0,2.0,3.0,3.0,1.0
1106,18011107,3,201801,2,27.1429,1.0717,2.0,97000.0,1700.0,3.0,2.0,3.0,3.0,1.0
1107,18011108,3,201801,2,27.1429,1.0717,2.0,96000.0,1900.0,3.0,2.0,1.0,3.0,1.0
1254,18020001,4,201802,1,17.852600000000002,1.0314,2.0,70000.0,530.0,1.0,3.0,1.0,3.0,1.0
1255,18020002,4,201802,1,17.852600000000002,1.0314,2.0,51000.0,1100.0,3.0,2.0,3.0,2.0,1.0
1256,18020003,4,201802,1,17.852600000000002,1.0314,2.0,58000.0,760.0,1.0,2.0,1.0,2.0,1.0
1257,18020004,4,201802,1,17.852600000000002,1.0314,2.0,28400.0,530.0,1.0,1.0,1.0,2.0,1.0
1258,18020005,4,201802,1,17.852600000000002,1.0314,2.0,78000.0,780.0,1.0,2.0,1.0,2.0,1.0
1259,18020006,4,201802,1,17.852600000000002,1.0314,2.0,55000.0,1200.0,3.0,2.0,1.0,2.0,1.0
1260,18020007,4,201802,1,12.836400000000001,1.0314,2.0,51000.0,1100.0,3.0,2.0,1.0,3.0,1.0
1261,18020008,3,201802,1,55.5857,1.0314,2.0,27700.0,960.0,1.0,1.0,3.0,3.0,1.0
1262,18020009,3,201802,1,55.5857,1.0314,2.0,47600.0,1100.0,3.0,2.0,1.0,2.0,1.0
1274,18020021,3,201802,1,55.5857,1.0314,2.0,36900.0,960.0,1.0,2.0,3.0,3.0,1.0
1275,18020022,3,201802,1,55.5857,1.0314,2.0,50000.0,1100.0,1.0,2.0,3.0,3.0,1.0
1283,18020030,3,201802,1,55.5857,1.0314,2.0,42600.0,1300.0,3.0,2.0,3.0,3.0,1.0
1284,18020031,3,201802,1,55.5857,1.0314,2.0,42300.0,1400.0,3.0,1.0,3.0,3.0,1.0
1286,18020033,4,201802,1,17.852600000000002,1.0314,2.0,49400.0,1200.0,3.0,2.0,1.0,3.0,1.0
1295,18020042,3,201802,1,55.5857,1.0314,2.0,45600.0,1300.0,3.0,2.0,3.0,3.0,1.0
1296,18020043,3,201802,1,55.5857,1.0314,2.0,44200.0,960.0,1.0,2.0,3.0,3.0,1.0
1297,18020044,3,201802,1,55.5857,1.0314,2.0,54000.0,1200.0,3.0,2.0,1.0,3.0,1.0
1298,18020045,3,201802,1,55.5857,1.0314,2.0,55000.0,1100.0,1.0,2.0,3.0,3.0,1.0
1299,18020046,3,201802,1,55.5857,1.0314,2.0,79000.0,1200.0,3.0,1.0,3.0,3.0,1.0
1300,18020047,3,201802,1,55.5857,1.0314,2.0,52000.0,1000.0,1.0,2.0,1.0,3.0,1.0
1301,18020048,3,201802,1,55.5857,1.0314,2.0,41000.0,1100.0,3.0,2.0,3.0,3.0,1.0
1302,18020049,3,201802,1,55.5857,1.0314,2.0,45800.0,920.0,3.0,2.0,3.0,3.0,1.0
1303,18020050,3,201802,1,55.5857,1.0314,2.0,36000.0,840.0,1.0,2.0,1.0,3.0,1.0
1791,18020538,3,201802,2,27.792900000000003,1.0291,2.0,87000.0,2000.0,3.0,2.0,3.0,3.0,1.0
1792,18020539,3,201802,2,27.792900000000003,1.0291,2.0,48900.0,1600.0,3.0,2.0,3.0,3.0,1.0
1793,18020540,3,201802,2,27.792900000000003,1.0291,2.0,48900.0,1900.0,3.0,2.0,3.0,2.0,1.0
1794,18020541,4,201802,2,8.926300000000001,1.0291,2.0,68000.0,1300.0,3.0,2.0,1.0,3.0,1.0
1795,18020542,4,201802,2,8.926300000000001,1.0291,2.0,100000.0,1500.0,3.0,2.0,1.0,3.0,1.0
1796,18020543,4,201802,2,8.926300000000001,1.0291,2.0,109000.0,2000.0,3.0,2.0,3.0,3.0,1.0
1797,18020544,4,201802,2,8.926300000000001,1.0291,2.0,129000.0,1900.0,3.0,1.0,3.0,2.0,1.0
1798,18020545,4,201802,2,8.926300000000001,1.0291,2.0,58000.0,970.0,1.0,2.0,3.0,3.0,1.0
1799,18020546,4,201802,2,6.418200000000001,1.0291,2.0,105000.0,1600.0,3.0,2.0,1.0,3.0,1.0
1800,18020547,4,201802,2,8.926300000000001,1.0291,2.0,101000.0,1500.0,3.0,2.0,1.0,2.0,1.0
1801,18020548,4,201802,2,8.926300000000001,1.0291,2.0,87000.0,1100.0,3.0,1.0,3.0,2.0,1.0
1802,18020549,4,201802,2,8.926300000000001,1.0291,2.0,111000.0,2100.0,3.0,3.0,3.0,2.0,1.0
1803,18020550,4,201802,2,8.926300000000001,1.0291,2.0,86000.0,1200.0,3.0,2.0,1.0,3.0,1.0
1804,18020551,4,201802,2,8.926300000000001,1.0291,2.0,100000.0,1300.0,3.0,2.0,1.0,2.0,1.0
1805,18020552,4,201802,2,8.926300000000001,1.0291,2.0,102000.0,1800.0,3.0,2.0,3.0,3.0,1.0
1806,18020553,4,201802,2,8.926300000000001,1.0291,2.0,110000.0,1800.0,3.0,2.0,1.0,2.0,1.0
1807,18020554,4,201802,2,8.926300000000001,1.0291,2.0,58000.0,1300.0,1.0,2.0,1.0,2.0,1.0
1808,18020555,4,201802,2,8.926300000000001,1.0291,2.0,85000.0,1300.0,3.0,2.0,3.0,3.0,1.0
1809,18020556,3,201802,2,27.792900000000003,1.0291,2.0,91000.0,1600.0,3.0,2.0,3.0,3.0,1.0
1810,18020557,3,201802,2,27.792900000000003,1.0291,2.0,114000.0,2100.0,3.0,2.0,3.0,3.0,1.0
1811,18020558,4,201802,2,8.926300000000001,1.0291,2.0,97000.0,1700.0,3.0,2.0,1.0,3.0,1.0
1812,18020559,4,201802,2,8.926300000000001,1.0291,2.0,104000.0,1900.0,3.0,1.0,1.0,3.0,1.0
1813,18020560,4,201802,2,8.926300000000001,1.0291,2.0,95000.0,2000.0,3.0,1.0,3.0,3.0,1.0
1814,18020561,4,201802,2,8.926300000000001,1.0291,2.0,135000.0,1300.0,3.0,3.0,1.0,2.0,1.0
1815,18020562,4,201802,2,8.926300000000001,1.0291,2.0,129000.0,1900.0,3.0,2.0,3.0,2.0,1.0
1816,18020563,4,201802,2,8.926300000000001,1.0291,2.0,93000.0,1600.0,3.0,1.0,1.0,2.0,1.0
1817,18020564,4,201802,2,8.926300000000001,1.0291,2.0,91000.0,1500.0,3.0,2.0,1.0,2.0,1.0
1818,18020565,4,201802,2,8.926300000000001,1.0291,2.0,58000.0,970.0,3.0,2.0,1.0,3.0,1.0
1819,18020566,4,201802,2,8.926300000000001,1.0291,2.0,111000.0,2000.0,3.0,2.0,1.0,2.0,1.0
1821,18020568,4,201802,2,8.926300000000001,1.0291,2.0,73000.0,970.0,1.0,2.0,1.0,3.0,1.0
1822,18020569,4,201802,2,8.926300000000001,1.0291,2.0,68000.0,970.0,1.0,2.0,1.0,2.0,1.0
1823,18020570,4,201802,2,8.926300000000001,1.0291,2.0,58000.0,970.0,3.0,2.0,3.0,2.0,1.0
1824,18020571,4,201802,2,8.926300000000001,1.0291,2.0,125000.0,1200.0,1.0,2.0,1.0,3.0,1.0
1825,18020572,4,201802,2,8.926300000000001,1.0291,2.0,103000.0,1800.0,3.0,2.0,1.0,3.0,1.0
1826,18020573,4,201802,2,8.926300000000001,1.0291,2.0,112000.0,1600.0,3.0,2.0,1.0,2.0,1.0
1827,18020574,4,201802,2,8.926300000000001,1.0291,2.0,100000.0,970.0,1.0,2.0,1.0,2.0,1.0
1833,18020580,3,201802,2,27.792900000000003,1.0291,2.0,84000.0,1300.0,3.0,2.0,1.0,3.0,1.0
1834,18020581,3,201802,2,27.792900000000003,1.0291,2.0,119000.0,1600.0,3.0,2.0,1.0,3.0,1.0
1835,18020582,3,201802,2,27.792900000000003,1.0291,2.0,131000.0,1600.0,3.0,1.0,1.0,3.0,1.0
1836,18020583,3,201802,2,27.792900000000003,1.0291,2.0,59000.0,1100.0,3.0,2.0,1.0,3.0,1.0
1837,18020584,3,201802,2,27.792900000000003,1.0291,2.0,68000.0,1100.0,3.0,2.0,3.0,3.0,1.0
1838,18020585,3,201802,2,27.792900000000003,1.0291,2.0,64000.0,1600.0,3.0,2.0,3.0,3.0,1.0
1839,18020586,3,201802,2,27.792900000000003,1.0291,2.0,108000.0,1200.0,3.0,2.0,1.0,3.0,1.0
1840,18020587,3,201802,2,27.792900000000003,1.0291,2.0,156000.0,2000.0,3.0,2.0,3.0,3.0,1.0
1841,18020588,3,201802,2,27.792900000000003,1.0291,2.0,102000.0,2500.0,3.0,1.0,3.0,3.0,1.0
1842,18020589,3,201802,2,27.792900000000003,1.0291,2.0,116000.0,2200.0,3.0,2.0,1.0,3.0,1.0
1843,18020590,3,201802,2,27.792900000000003,1.0291,2.0,81000.0,1100.0,3.0,3.0,3.0,3.0,1.0
1844,18020591,3,201802,2,27.792900000000003,1.0291,2.0,85000.0,2500.0,3.0,3.0,3.0,2.0,1.0
1845,18020592,3,201802,2,27.792900000000003,1.0291,2.0,98000.0,2100.0,3.0,2.0,3.0,3.0,1.0
1846,18020593,3,201802,2,27.792900000000003,1.0291,2.0,60000.0,1400.0,3.0,2.0,3.0,3.0,1.0
1847,18020594,3,201802,2,27.792900000000003,1.0291,2.0,106000.0,1900.0,3.0,3.0,3.0,3.0,1.0
1848,18020595,4,201802,2,6.418200000000001,1.0291,2.0,93000.0,1600.0,3.0,2.0,3.0,3.0,1.0
1854,18020601,3,201802,2,27.792900000000003,1.0291,2.0,82000.0,1900.0,3.0,2.0,3.0,3.0,1.0
1855,18020602,3,201802,2,27.792900000000003,1.0291,2.0,80000.0,2100.0,3.0,2.0,3.0,3.0,1.0
1856,18020603,3,201802,2,27.792900000000003,1.0291,2.0,87000.0,1900.0,3.0,2.0,3.0,3.0,1.0
1857,18020604,3,201802,2,27.792900000000003,1.0291,2.0,78000.0,1600.0,3.0,2.0,3.0,3.0,1.0
1858,18020605,3,201802,2,27.792900000000003,1.0291,2.0,71000.0,2200.0,3.0,2.0,3.0,3.0,1.0
1859,18020606,3,201802,2,27.792900000000003,1.0291,2.0,65000.0,1600.0,3.0,2.0,3.0,3.0,1.0
1876,18020623,3,201802,2,27.792900000000003,1.0291,2.0,58000.0,1600.0,3.0,2.0,3.0,3.0,1.0
1880,18020627,5,201802,3,5.9509,1.0291,2.0,87000.0,1400.0,3.0,2.0,3.0,3.0,1.0
1892,18020639,3,201802,2,8.926300000000001,1.0291,2.0,116000.0,2200.0,3.0,1.0,3.0,3.0,1.0
1893,18020640,3,201802,2,8.926300000000001,1.0291,2.0,93000.0,1600.0,3.0,2.0,3.0,3.0,1.0
1894,18020641,4,201802,2,8.926300000000001,1.0291,2.0,85000.0,970.0,1.0,2.0,1.0,3.0,1.0
1895,18020642,4,201802,2,8.926300000000001,1.0291,2.0,73000.0,1600.0,3.0,2.0,3.0,3.0,1.0
1896,18020643,4,201802,2,8.926300000000001,1.0291,2.0,124000.0,1600.0,1.0,2.0,3.0,3.0,1.0
1897,18020644,4,201802,2,8.926300000000001,1.0291,2.0,157000.0,2400.0,3.0,1.0,3.0,3.0,1.0
1905,18020652,3,201802,2,27.792900000000003,1.0291,2.0,132000.0,2500.0,3.0,2.0,3.0,3.0,1.0
1906,18020653,3,201802,2,27.792900000000003,1.0291,2.0,85000.0,1300.0,3.0,2.0,3.0,3.0,1.0
1907,18020654,3,201802,2,27.792900000000003,1.0291,2.0,105000.0,1900.0,3.0,2.0,3.0,3.0,1.0
1908,18020655,3,201802,2,27.792900000000003,1.0291,2.0,97000.0,1900.0,3.0,2.0,3.0,3.0,1.0
1909,18020656,3,201802,2,27.792900000000003,1.0291,2.0,68000.0,1900.0,3.0,2.0,3.0,3.0,1.0
1910,18020657,3,201802,2,27.792900000000003,1.0291,2.0,89000.0,1500.0,3.0,2.0,1.0,3.0,1.0
1911,18020658,3,201802,2,27.792900000000003,1.0291,2.0,104000.0,1900.0,3.0,2.0,3.0,3.0,1.0
1912,18020659,3,201802,2,27.792900000000003,1.0291,2.0,48900.0,1500.0,3.0,2.0,1.0,3.0,1.0
1913,18020660,3,201802,2,27.792900000000003,1.0291,2.0,76000.0,1600.0,3.0,2.0,1.0,3.0,1.0
1914,18020661,3,201802,2,27.792900000000003,1.0291,2.0,114000.0,2100.0,3.0,2.0,3.0,3.0,1.0
1915,18020662,3,201802,2,27.792900000000003,1.0291,2.0,48900.0,1800.0,1.0,2.0,3.0,2.0,1.0
1916,18020663,3,201802,2,27.792900000000003,1.0291,2.0,70000.0,1500.0,3.0,2.0,3.0,3.0,1.0
